payment_id,account_id,amount,business_date,attributed_last_channel,attributed_first_channel,attributed_agent,attributed_campaign,attribution_type,confidence
PAYMENT0013329,ACC0010332,49232.55,2026-07-30,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013330,ACC0026441,16652.66,2026-02-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013331,ACC0014531,110041.98,2026-04-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013332,ACC0021141,35658.82,2026-06-09,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013334,ACC0000309,49065.85,2026-02-17,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013336,ACC0007527,16797.11,2026-01-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013338,ACC0010150,122443.23,2026-07-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013340,ACC0028108,72599.41,2026-07-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013342,ACC0015646,78175.09,2026-02-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013343,ACC0000744,93022.44,2026-03-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013344,ACC0021917,51949.92,2026-07-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013346,ACC0007877,70803.57,2026-01-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013348,ACC0022716,63659.65,2026-05-27,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013351,ACC0006779,11230.58,2026-07-20,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013354,ACC0014981,42562.65,2026-06-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013356,ACC0018866,68689.29,2026-02-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013357,ACC0011553,4711.24,2026-02-13,VOICE_CALL,VOICE_CALL,AGT0000170,CMP0000014,SINGLE_TOUCH,0.92
PAYMENT0013358,ACC0007863,118082.04,2026-01-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013359,ACC0012921,24753.43,2026-04-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013360,ACC0016574,109931.72,2026-03-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013361,ACC0028112,142336.84,2026-07-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013362,ACC0014817,142964.95,2026-07-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013364,ACC0027433,45061.68,2026-05-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013365,ACC0023882,61887.43,2026-07-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013368,ACC0002142,115918.01,2026-07-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013370,ACC0016199,83133.92,2026-02-09,VOICE_CALL,SMS,AGT0000883,CMP0000101,MULTI_TOUCH,0.92
PAYMENT0013371,ACC0025095,117462.7,2026-05-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013372,ACC0021721,27251.44,2026-07-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013374,ACC0026393,140583.43,2026-02-27,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013375,ACC0019914,28271.71,2026-05-28,VOICE_CALL,VOICE_CALL,AGT0000445,CMP0000047,SINGLE_TOUCH,0.92
PAYMENT0013376,ACC0004401,97465.51,2026-05-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013378,ACC0003890,48355.39,2026-03-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013381,ACC0026556,61480.19,2026-08-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013383,ACC0006677,145839.62,2026-03-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013384,ACC0013499,142980.63,2026-07-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013385,ACC0006192,35124.1,2026-01-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013386,ACC0027107,15271.35,2026-05-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013387,ACC0009814,20002.0,2026-03-08,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013389,ACC0013293,104904.17,2026-06-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013390,ACC0012062,91748.93,2026-06-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013391,ACC0025660,68144.84,2026-04-24,VOICE_CALL,VOICE_CALL,nan,CMP0000109,SINGLE_TOUCH,0.92
PAYMENT0013392,ACC0025821,120015.07,2026-06-25,VOICE_CALL,VOICE_CALL,AGT0000542,CMP0000097,SINGLE_TOUCH,0.92
PAYMENT0013393,ACC0005283,69570.92,2026-05-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013396,ACC0002695,67566.1,2026-01-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013397,ACC0010972,132096.97,2026-03-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013398,ACC0024746,7260.37,2026-05-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013401,ACC0021496,109382.43,2026-05-31,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013402,ACC0007028,86859.63,2026-03-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013405,ACC0027230,12434.55,2026-06-16,VOICE_CALL,VOICE_CALL,AGT0000564,CMP0000085,SINGLE_TOUCH,0.92
PAYMENT0013409,ACC0003933,133684.54,2026-06-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013411,ACC0003361,138599.25,2026-04-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013412,ACC0023642,134213.51,2026-03-03,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013413,ACC0008958,52593.1,2026-03-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013415,ACC0016522,37169.51,2026-06-14,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013416,ACC0004629,9730.3,2026-06-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013417,ACC0028695,56896.79,2026-04-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013420,ACC0009272,4021.59,2026-03-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013422,ACC0027722,136153.38,2026-03-19,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013425,ACC0024078,134691.15,2026-05-23,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013426,ACC0015642,87158.08,2026-07-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013427,ACC0001113,30191.76,2026-01-10,VOICE_CALL,VOICE_CALL,AGT0000145,CMP0000115,SINGLE_TOUCH,0.92
PAYMENT0013428,ACC0017001,64511.21,2026-02-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013429,ACC0023264,67895.39,2026-06-11,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013430,ACC0004569,124648.5,2026-01-31,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013434,ACC0004348,29597.23,2026-02-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013435,ACC0012043,80966.72,2026-06-09,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013436,ACC0015250,101654.24,2026-01-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013437,ACC0025739,78825.06,2026-04-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013439,ACC0018185,77998.69,2026-02-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013440,ACC0023165,99652.54,2026-06-12,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013441,ACC0011592,138837.35,2026-06-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013442,ACC0012681,31088.17,2026-07-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013443,ACC0018721,83388.86,2026-02-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013444,ACC0009873,138319.91,2026-07-20,VOICE_CALL,VOICE_CALL,AGT0000434,CMP0000112,SINGLE_TOUCH,0.92
PAYMENT0013446,ACC0016133,95295.58,2026-02-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013450,ACC0002685,50002.38,2026-06-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013451,ACC0018624,71776.16,2026-04-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013452,ACC0016173,9719.42,2026-04-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013455,ACC0004388,29601.87,2026-01-31,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013457,ACC0024622,20338.04,2026-02-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013458,ACC0027907,101618.5,2026-07-29,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013461,ACC0014100,106925.35,2026-05-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013462,ACC0019634,118022.95,2026-01-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013463,ACC0015440,50751.23,2026-07-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013464,ACC0007554,82881.38,2026-08-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013465,ACC0011748,93578.77,2026-06-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013466,ACC0002532,61736.67,2026-04-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013467,ACC0006956,38235.54,2026-05-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013469,ACC0001606,18107.18,2026-05-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013471,ACC0029367,37780.69,2026-07-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013473,ACC0020885,13228.62,2026-05-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013474,ACC0024417,78982.8,2026-06-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013476,ACC0016731,109030.96,2026-02-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013477,ACC0009829,66388.03,2026-01-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013481,ACC0008109,98690.82,2026-02-11,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013484,ACC0000505,60113.72,2026-07-31,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013485,ACC0020629,143706.15,2026-03-22,VOICE_CALL,VOICE_CALL,AGT0000011,CMP0000017,SINGLE_TOUCH,0.92
PAYMENT0013486,ACC0026959,118444.61,2026-01-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013487,ACC0005891,135010.86,2026-02-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013488,ACC0024435,37154.99,2026-04-15,VOICE_CALL,VOICE_CALL,AGT0000958,CMP0000103,SINGLE_TOUCH,0.92
PAYMENT0013489,ACC0018596,78561.01,2026-03-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013491,ACC0007669,12246.45,2026-05-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013493,ACC0029105,136178.3,2026-06-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013495,ACC0015789,11362.99,2026-07-22,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013497,ACC0019046,115241.06,2026-01-25,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013498,ACC0015921,145785.23,2026-05-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013499,ACC0012928,40784.36,2026-01-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013501,ACC0008000,104147.13,2026-07-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013502,ACC0020522,123792.03,2026-01-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013503,ACC0023703,66662.66,2026-02-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013504,ACC0025414,83233.41,2026-06-20,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013505,ACC0019716,65875.71,2026-06-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013506,ACC0006733,53423.39,2026-03-31,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013507,ACC0022994,128049.7,2026-04-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013510,ACC0016212,72014.99,2026-05-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013511,ACC0015870,135501.99,2026-04-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013513,ACC0028293,109029.59,2026-03-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013514,ACC0017398,34100.39,2026-06-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013515,ACC0024457,3202.0,2026-04-16,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013516,ACC0028032,5512.33,2026-05-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013518,ACC0013681,2965.6,2026-01-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013522,ACC0018045,127570.88,2026-05-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013523,ACC0009624,137537.96,2026-03-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013524,ACC0002469,36356.29,2026-07-30,VOICE_CALL,SMS,AGT0000201,CMP0000091,MULTI_TOUCH,0.92
PAYMENT0013526,ACC0023587,119515.14,2026-06-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013528,ACC0018868,125366.81,2026-04-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013529,ACC0018832,37403.69,2026-06-27,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0013530,ACC0002903,75766.99,2026-02-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013531,ACC0009049,48167.46,2026-07-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013532,ACC0003366,7678.36,2026-07-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013533,ACC0025955,41598.89,2026-01-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013537,ACC0004685,109566.67,2026-06-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013539,ACC0015156,110708.99,2026-08-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013540,ACC0029115,4055.31,2026-03-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013542,ACC0003618,24257.41,2026-06-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013543,ACC0024527,35029.84,2026-02-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013545,ACC0015902,91307.97,2026-07-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013547,ACC0001045,125362.89,2026-04-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013548,ACC0009112,82779.91,2026-08-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013550,ACC0010754,129747.64,2026-03-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013551,ACC0029843,70662.48,2026-01-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013553,ACC0017254,18426.33,2026-08-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013556,ACC0013134,97022.62,2026-05-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013557,ACC0020962,105246.08,2026-02-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013558,ACC0019671,132557.88,2026-01-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0013559,ACC0021385,110334.26,2026-05-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
